자치구,위도,경도,대여소명
강서구,37.54098129,126.83854675,1127.  화곡역 버스정류장
강서구,37.54141235,126.84022522,1128.  화곡역 6번출구
강서구,37.542099,126.84021759,1129.  화곡역 1번 출구 앞
강서구,37.54275131,126.84262085,1130.  화곡본동시장 버스정류장
강서구,37.55110931,126.8637085,1132.  등촌역 7번출구
강서구,37.54653168,126.86254883,1135.  강서구의회
강서구,37.54478836,126.86199951,1136.  등촌2파출소
강서구,37.54126358,126.8633728,1137.  등촌2동주민센터
강서구,37.53852081,126.86343384,1139.  용문사 버스정류장
강서구,37.53139877,126.86360931,1140.  목동사거리 버스정류장
강서구,37.52906036,126.84848022,1141.  곰달래 문화복지센터 A
강서구,37.52891922,126.8480835,1145.  곰달래 문화복지센터 B
강서구,37.54146957,126.84477997,1148.  볏골공원
강서구,37.56728363,126.81827545,1149.  신방화역환승주차장
강서구,37.56153107,126.81069946,1150.  송정역 1번출구
강서구,37.56020737,126.82414246,1151.  마곡역1번출구
강서구,37.55831146,126.82652283,1152.  마곡역교차로
강서구,37.55894852,126.83717346,"1153.  발산역 1번, 9번 인근 대여소"
강서구,37.56925964,126.84841919,1155.  기쁜우리복지관
강서구,37.55065918,126.84976959,1157.  강서구청
강서구,37.56103516,126.85481262,1158.  가양역 8번출구
강서구,37.56585312,126.84659576,1159.  서서울모터리움 앞
강서구,37.56768036,126.84089661,1160.  양천향교역 7번출구앞
강서구,37.54969406,126.819664,1161.  강서면허시험장 앞
강서구,37.56267929,126.82047272,1162.  공항초등학교건너편
강서구,37.57049942,126.82008362,1163.  방화동강서기동대앞
강서구,37.56844711,126.82164764,1165.  마곡중학교 후문
강서구,37.56256866,126.84246063,1166.  강서구립등빛도서관
강서구,37.55350876,126.8258667,1167.  마곡수명산파크3단지 교차로
강서구,37.56029129,126.8187561,1168.  마곡엠밸리10단지 앞
강서구,37.54719925,126.87448883,1169.  염창역 1번 출구
강서구,37.54917908,126.8687973,1170.  강서구보건소
강서구,37.55004883,126.87316132,1171.  염창동 새마을금고 건너편
강서구,37.56124878,126.86058044,1172.  가양3동 주민센터
강서구,37.55673599,126.85307312,1173.  강서구청사거리(SH타워)
강서구,37.55661392,126.85116577,1174.  강서구청사거리(부민병원)
강서구,37.55437851,126.85753632,1175.  대한항공 인력개발센터
강서구,37.55010986,126.82367706,1177.  수명중?고교
강서구,37.57247162,126.8061676,1178.  개화산역 2번 출구
강서구,37.55746841,126.82971954,1180.  마곡엠밸리 15단지(1502동) 건너편
강서구,37.55104446,126.8184967,1181.  농수산식품공사 (강서지사)
강서구,37.55687714,126.84880829,1182.  KBS 스포츠월드
강서구,37.54832077,126.85340118,1183.  KC 대학교
강서구,37.55644989,126.815979,1184.  마곡13단지
강서구,37.56290054,126.84947205,1185.  등촌9단지
강서구,37.55472946,126.81609344,1186.  송정중학교
강서구,37.55302048,126.818367,1187.  강서수산물도매시장
강서구,37.57138062,126.82833862,1188.  롯데중앙연구소
강서구,37.5605011,126.82665253,1190.  마곡역 교차로(2번출구)
강서구,37.5602417,126.8271637,"1191.  마곡역 버스정류장(마곡나루역1번출구, 웰튼병원 방면)"
강서구,37.55545044,126.82689667,1192.  마곡수명산파크 209동 건너편
강서구,37.55947113,126.83207703,1193.  마곡센트럴타워 1차
강서구,37.56412888,126.83431244,1195.  코오롱One&Only타워
강서구,37.56824112,126.83583069,1196.  서울식물원(문화센터) 건너편
강서구,37.5602417,126.8358078,1197.  엠펠리체 호텔 건너편
강서구,37.56254959,126.82743835,1198.  LG 사이언스파크
강서구,37.54782104,126.83612823,1199.  우장산역 3번출구
강서구,37.57844925,126.79897308,1200.  개화광역환승센터
강서구,37.56520081,126.82731628,2701.  마곡나루역 5번출구 뒤편
강서구,37.56917953,126.81944275,2702.  마곡 엠밸리2단지
강서구,37.54748535,126.87202454,2703. 서울도시가스 앞
강서구,37.55852127,126.85401154,2704. 홈플러스(강서점)
강서구,37.57631683,126.8164978,2706. 강서공업고등학교 앞
강서구,37.57036972,126.84441376,2707. 한강아파트
강서구,37.56468201,126.84890747,2708. 강서한강자이타워 앞
강서구,37.56458664,126.85691833,2709. 강변아파트 310동 앞
강서구,37.57131958,126.84166718,2710. 라이품 공영주차장 앞
강서구,37.53736115,126.83744812,2711. 가로공원공영주차장 1번 출구
강서구,37.53835678,126.84236145,2712. 화곡터널입구교차로
강서구,37.54853439,126.84667206,2713. 우장초등학교 앞
강서구,37.56692505,126.82743835,2715. 마곡나루역 2번 출구
강서구,37.57094193,126.82831573,2716. 롯데 R&D 센터
강서구,37.56133652,126.83390045,2717. LG유플러스 마곡사옥
강서구,37.55519104,126.83146667,2718. 마곡수명산파크1단지
강서구,37.56121063,126.83034515,2719. 마곡문화공원
강서구,37.55965805,126.8296051,2720. 힐스테이트에코
강서구,37.56320572,126.8393631,2721. 등촌1-10단지 교차로
강서구,37.56089401,126.83669281,2723. 마곡 필네이처
강서구,37.56848526,126.83856964,2724. (재)FITI시험연구원
강서구,37.56883621,126.83563232,2725. 서울식물원 식물문화센터
강서구,37.5639267,126.8306427,2727. 서울식물원 잔디마당 앞
강서구,37.56580353,126.82807922,2728. 마곡나루역 3번 출구
강서구,37.56948471,126.82809448,2729. 넥센 유니버시티 앞
강서구,37.55912781,126.83495331,2730. 마곡메가박스 앞
강서구,37.55524063,126.8347168,2731. 명덕고교
강서구,37.5553093,126.82985687,2732. 마곡수명산 1-2단지
강서구,37.5586319,126.81991577,2733. 마곡13단지 정문 앞
강서구,37.53158951,126.84664154,2737. 까치산역 3번 출구
강서구,37.55363083,126.82861328,2739. 수명산파크1단지교차로
강서구,37.57297516,126.83244324,2740. 마곡레포츠센터
강서구,37.55061722,126.82688141,2741. 마곡수명산파크5-6단지
강서구,37.55990601,126.85042572,2742. 강서구민올림픽체육센터
강서구,37.56209183,126.82096863,2744. 강서세무서 앞
강서구,37.5525589,126.82311249,2745. 수명초등학교
강서구,37.55134964,126.82493591,2746. 수명산파크 4단지 411동 앞
강서구,37.56113434,126.81610107,3753.  공항중학교 버스정류장
강서구,37.5674057,126.81621552,3754.  신방화역 8번출구
강서구,37.56497574,126.8174057,3756.  마곡힐스테이트 정문
강서구,37.56692886,126.81684113,3757.  신방화역 6번출구
강서구,37.56059265,126.82084656,3758.  서울남부출입국관리소
강서구,37.5586319,126.83559418,3759.  이대서울병원
강서구,37.55846024,126.83676147,3760.  발산역 8번 출구
강서구,37.5490303,126.87836456,3761.  나이아가라관광호텔
강서구,37.55603027,126.86429596,3763.  등촌태영아파트
강서구,37.54555511,126.84449768,3765.  문소빌딩
강서구,37.54457855,126.84378052,3766.  강서문화센터
강서구,37.54382706,126.84368896,3792.  화곡본동시장 입구
강서구,37.54536819,126.84470367,3767.  대원빌딩
강서구,37.5692482,126.81650543,3772.  길성그랑프리텔아파트
강서구,37.56644058,126.84430695,3775.  가양오토갤러리
강서구,37.56557083,126.84624481,3793.  더리브골드타워
강서구,37.5675354,126.80518341,3776.  김포공항사거리
강서구,37.56179428,126.80792999,3778.  김포공항입구 교차로
강서구,37.54323959,126.83863068,3779.  유광사여성병원
강서구,37.55755234,126.85625458,3780.  등촌서광아파트
강서구,37.58458328,126.81092072,3781.  강서아동복지센터
강서구,37.57128906,126.83777618,3782.  겸재정선미술관
강서구,37.57410049,126.83711243,3783.  마곡금호어울림아파트
강서구,37.57531738,126.83666992,3784.  벽산아파트
강서구,37.55195236,126.87670898,3794.  안양천합수부(현대3차아파트)
강서구,37.54663849,126.83657837,3786.  강서힐스테이트 상가 앞
강서구,37.57386398,126.84347534,3787.  가양나들목
강서구,37.5841713,126.81932831,3788.  정곡나들목
강서구,37.55680466,126.87155914,3789.  염창나들목
강서구,37.56087875,126.81354523,3796.  송정역 3번출구 앞
강서구,37.54857254,126.82076263,3797.  마곡수명산파크7단지 710동 앞
강서구,37.55510712,126.85154724,3798.  그랜드아이파크아파트 앞
강서구,37.55802917,126.84183502,3764.  관문주유소(GS칼택스) 앞
강서구,37.55713272,126.86314392,3769.  증미역 2번출구
강서구,37.55688477,126.80926514,3799.  국립항공박물관
강서구,37.54739761,126.82141113,3770.  남부순환로 205
강서구,37.56719208,126.83475494,3801.  이랜드글로벌R&D센터
강서구,37.56108475,126.81679535,3774.  마곡9단지 910동 상가앞
강서구,37.5606842,126.81918335,3762.  마곡9단지 907동앞
강서구,37.55737305,126.82332611,3785.  마곡14단지 1408동앞
강서구,37.55974579,126.8243866,5052.  마곡역 7번출구
강서구,37.57108688,126.80754089,5053.  신마곡벽산블루밍메트로오피스텔앞
강서구,37.55905914,126.82704926,5055.  마곡역5번출구앞
강서구,37.55931091,126.82743835,5057.  마곡역4번출구
강서구,37.5318222,126.85462189,5059.  화곡2동주민센터
강서구,37.55545425,126.83751678,5061.  우장산동 가곡어린이공원앞
강서구,37.56902695,126.8398819,5064.  양천향교역8번출구
강서구,37.56724548,126.85038757,5065.  허준박물관삼거리
강서구,37.55791473,126.83297729,5066.  아망떼마곡전시장
강서구,37.55085754,126.87233734,5067.  주원 리젠트 앞
강서구,37.5567627,126.81869507,5070.  마곡13단지힐스테이트마스터 후문(1320동 앞)
강서구,37.56154633,126.80708313,5072.  김포공항입구 교통섬
강서구,37.54661942,126.83623505,5073.  우장산역 헤링턴타워 앞
강서구,37.55823517,126.82575989,"5074.  마곡엠밸리14단지 버스정류장(마곡엠밸리11,12단지상가방면)"
강서구,37.5518837,126.86357117,5075.  등촌역 1번출구
강서구,37.549263,126.81674194,5076.  메이필드호텔앞
강서구,37.55221558,126.870224,5078.  왈도강서캠퍼스 앞
강서구,37.56250763,126.85275269,5080.  가양역 1번출구
강서구,37.56019592,126.8549118,5082.  가양역 7번출구
강서구,37.56418228,126.84027863,5084.  강서우체국
강서구,37.56035995,126.86276245,5086.  가양테크노타운
강서구,37.57625198,126.81734467,5087.  연세강서빌딩
강서구,37.55064774,126.86616516,5088.  등촌역 센터스퀘어
강서구,37.56364822,126.83454132,5089.  LG사이언스파크 E10동
강서구,37.56980896,126.82857513,5090.  대상연구소
강서구,37.55948639,126.83131409,5091.  보타닉파크타워2
강서구,37.55947495,126.84147644,5095. 원당근린공원
강서구,37.56447983,126.85464478,6172. 가양5단지아파트
강서구,37.56349564,126.83583069,5096. LG사이언스파크 E14동
강서구,37.56381607,126.83208466,5097. LG사이언스파크 E2동
강서구,37.56403732,126.82978821,5098. LG사이언스파크 W4동
강서구,37.56153488,126.8319397,5099. LG사이언스파크 E7동
강서구,37.54098129,126.83743286,6171. 월드빌딩 앞
강서구,37.57331848,126.8300705,5100. 강서도로사업소
구로구,37.50733185,126.87973022,1901.  신도림동주민센터 앞
구로구,37.51424026,126.88287354,1904.  도림천역 1번 출구 앞
구로구,37.50971985,126.89009857,1906.  신도림역 1번 출구 앞
구로구,37.48963165,126.87625885,1907.  구일우성(아) 육교 밑
구로구,37.49528503,126.87216187,1908.  해원리바파크 육교 밑
구로구,37.49750519,126.88437653,1910.  낙원교회 맞은편
구로구,37.48493958,126.90132141,1911.  구로디지털단지역 앞
구로구,37.48880005,126.89066315,1912.  한신휴아파트 앞
구로구,37.49440384,126.89444733,1914.  대림역4번출구
구로구,37.49414062,126.88998413,1916.  구로중학교앞
구로구,37.50437927,126.88829803,1920.  서울미래초등학교 사거리
구로구,37.47874069,126.89509583,1924.  삼부르네상스파크빌
구로구,37.49988937,126.86769867,1925.  동양미래대학교 정문 옆
구로구,37.49946976,126.86840057,1928.  고척스카이돔구장 광장
구로구,37.5038147,126.85195923,1929.  고척근린공원 고척도서관 앞
구로구,37.49768448,126.85372925,1930.  개봉지구대 개봉치안센터
구로구,37.49499512,126.85825348,1931.  개봉역2번출구 A
구로구,37.50170517,126.84728241,1933.  개봉푸르지오아파트 상가
구로구,37.49428177,126.85921478,1936.  개봉역 1번 출구 자전거보관서쪽
구로구,37.4860611,126.85201263,1937.  한진아파트 입구
구로구,37.49367142,126.84370422,1941.  오류동역 2번출구
구로구,37.49279022,126.82452393,1943.  온수역 북측
구로구,37.50311661,126.88038635,1946.  구로역 광장
구로구,37.48070526,126.83895874,1951.  천왕이펜하우스 4단지 후문
구로구,37.48210526,126.84572601,1952.  천왕연지타운2단지 앞
구로구,37.48638535,126.83921051,1953.  천왕역 4번출구 뒤
구로구,37.48288345,126.90103912,1955.  디지털입구 교차로
구로구,37.51000977,126.88204956,1956.  동아1차APT105동 버스정류장(신도림중학교 방면)
구로구,37.49340057,126.87432861,1957.  구일고등학교 정문
구로구,37.49578094,126.89012146,1958.  강서수도사업소민원센터
구로구,37.50284958,126.88948059,1960.  구로거리공원 동측(신도림역 방면)
구로구,37.50818253,126.89133453,1961.  신도림테크노근린공원
구로구,37.48160172,126.89279938,1962.  가리봉동주민센터
구로구,37.49789047,126.86450195,1964.  원메디타운 앞
구로구,37.49724197,126.85912323,1965.  삼환로즈빌아파트 105동 옆
구로구,37.49649811,126.86309814,1966.  한마을아파트 정문상가
구로구,37.5051384,126.84433746,1967.  참새공원(백곡경노당)
구로구,37.50190353,126.82896423,1969.  궁동생태공원
구로구,37.49072266,126.82639313,1971.  오정초교 앞 보도육교
구로구,37.48859787,126.83649445,1973.  오리로와 서해안도로 교차로 앞
구로구,37.50518036,126.88253784,1974.  신도림2차e편한세상아파트 203동 앞
구로구,37.49256516,126.8947525,1975.  대림역 1번 출입구 밑
구로구,37.48567963,126.88670349,1976.  남구로역 5번 출입구 앞
구로구,37.48620987,126.83882141,1977.  천왕역 1번 출입구 앞
구로구,37.4920311,126.87377167,1979.  구로1동우체국 앞
구로구,37.47943115,126.84269714,1981. 천왕지구삼거리 앞
구로구,37.50254822,126.88388062,1983.  구로동롯데아파트
구로구,37.49851608,126.89199066,1985.  구로도서관
구로구,37.48485947,126.89518738,1986.  태평양물산빌딩
구로구,37.49034119,126.8609314,1987.  개봉아이파크아파트 앞
구로구,37.50605011,126.86078644,1988.  고척LIGA아파트 앞
구로구,37.49676132,126.84496307,1991.  오류동역 맞은편
구로구,37.4917984,126.83242035,1992.  구로구배드민턴실내체육관 앞
구로구,37.48937988,126.834198,1993.  금강수목원아파트 앞
구로구,37.49699783,126.8717804,1994.  삼성전자 물류센터 앞
구로구,37.49539948,126.87100983,1996.  구일역 1번 출입구 앞
구로구,37.49856949,126.871521,1998.  고척교 교차로
구로구,37.49525833,126.83065796,1999.  수궁동 성당 주변
구로구,37.5123291,126.88683319,2000.  신도림4차 e편한세상 아파트 1109동 앞
구로구,37.48437119,126.89542389,2801.  대륭포스트타워1차
구로구,37.47737503,126.82001495,2804. 항동지구 6단지 602동 앞
구로구,37.48250961,126.82575989,2805. 구로자원순환센터
구로구,37.48259735,126.82645416,2806. 항동지구 4단지 입구
구로구,37.48062897,126.82181549,2807. 항동지구 1단지 105동 앞
구로구,37.48080826,126.82190704,2808. 항동지구 2단지 202동 앞
구로구,37.47790527,126.82311249,2809. 항동지구 11단지 1103동 앞
구로구,37.47793961,126.82327271,2810. 항동지구 3단지 311동 앞
구로구,37.4798317,126.82275391,2812. 항동프라자
구로구,37.47937012,126.82546997,2813. 항동지구 3단지 302동 앞
구로구,37.47934341,126.82563782,2814. 항동지구 10단지 1001동 앞
구로구,37.47989655,126.84037018,2817. 천왕이펜하우스5단지 앞
구로구,37.48223877,126.83853149,2818. 천왕이펜하우스3단지 앞
구로구,37.48366547,126.84161377,2819. 하늘숲초등학교 앞
구로구,37.49396515,126.8530426,2820. 신세기아파트 앞
구로구,37.50119019,126.86353302,2821. 청구아파트 앞
구로구,37.50452042,126.87055206,2822. 제니스스포츠 앞
구로구,37.49981308,126.87431335,2823. 중앙유통단지 앞
구로구,37.51006317,126.88956451,2824. 미래사랑어린이공원 앞
구로구,37.49545288,126.88039398,2825. 초롱타운 앞
구로구,37.48864746,126.88047028,2826. 가마산지하보도 옆
구로구,37.47603607,126.81658936,2815. 항동지구 7단지 정문
구로구,37.47473145,126.81700897,2816. 항동지구 8단지 803동옆(주차장입구)
구로구,37.47819901,126.82487488,3902.  항동지구5단지 501동 앞
구로구,37.49267197,126.8416214,3908.  오류동 다숲오피스텔 앞
구로구,37.49385834,126.8564682,3912.  삼호아파트 앞
구로구,37.49333954,126.85917664,3903.  현대아파트 앞
구로구,37.50862503,126.88353729,3907.  신도림7차e편한세상아파트 806동 앞
구로구,37.50096512,126.88237,3919.  구로역·NC신구로점 버스정류장(구로역 방면)
구로구,37.50624084,126.8911438,3904.  테크노마트 앞
구로구,37.50191498,126.88924408,3905.  희훈타워빌 앞
구로구,37.47604752,126.84501648,3906.  천왕차량사업소 입구
구로구,37.48389053,126.8221817,3910.  목양전원교회 앞 로터리
구로구,37.48337555,126.82247925,3911.  항동하버리안2단지아파트 후문
구로구,37.50126266,126.89118195,3914.  신도림쌍용플래티넘노블아파트 앞
구로구,37.49382782,126.83907318,3915.  동선아파트 앞
구로구,37.48859024,126.82478333,3917.  성공회대학교
구로구,37.4949913,126.84185028,3918.  이좋은집오피스텔 앞
구로구,37.49555206,126.85697937,3920.  개봉역2번출구 B
구로구,37.47715378,126.83985901,3922.  서울남부교정시설 앞
구로구,37.50075531,126.87708282,3923.  구로공구상가 앞
구로구,37.49090958,126.82965088,3924.  오류동 계림웨스트밸리 앞
구로구,37.50127029,126.87678528,3925.  중앙유통단지 앞 B
구로구,37.50519562,126.87619019,3927. 구로월드아파트 앞
구로구,37.49801254,126.8609848,3928. 고척아이파크아파트 106동 앞
구로구,37.50108719,126.86045837,3929. 고척아이파크아파트 205동 앞
구로구,37.49179459,126.82500458,3930. 온수역 2번 출구 앞
구로구,37.48690414,126.83894348,3931. 천왕역 3번 출구 뒤
구로구,37.49938202,126.84114075,3933. 오류동부골든아파트 후문 옆
구로구,37.49708176,126.87788391,3934. 철도교통관제센터 정문 앞
구로구,37.49752045,126.85295105,3932. 개봉센트레빌레우스아파트 앞
구로구,37.49312592,126.88424683,3935. 고대구로병원 앞
금천구,37.46652985,126.88871765,1804.  독산역 2번출구 자전거주차장
금천구,37.48228836,126.87776947,1805.  서울디지털운동장 앞
금천구,37.48621368,126.87863922,1806.  에이스하이엔드타워9차 앞
금천구,37.47320938,126.8849411,1808.  에이스하이엔드타워8차 앞
금천구,37.47077942,126.88515472,1809.  LG전자 별관동(호서대 벤처타워 맞은편)
금천구,37.47903061,126.88729858,1812.  갑을그레이트밸리 앞
금천구,37.47422028,126.89412689,1814.  두산위브아파트 옆 상가건물 앞
금천구,37.45647812,126.89592743,1819.  금천구청 앞 자전거거치대
금천구,37.4433403,126.90335846,1820.  신한은행 시흥대로금융센터지점
금천구,37.45145798,126.90211487,1821.  홈플러스 시흥점 맞은편 다비치안경 앞
금천구,37.45299149,126.90090942,1822.  서울 시흥동우체국 앞
금천구,37.4589119,126.89859009,1823.  상신정비공업 앞
금천구,37.46455002,126.88372803,1824.  독산근린공원 입구
금천구,37.45470047,126.89105225,1825.  한신아파트 앞 육교 아래
금천구,37.45684052,126.88834381,1826.  한신코아 앞
금천구,37.45672607,126.89306641,1827.  독산보도육교 앞 자전거 보관소
금천구,37.47531891,126.89888763,1828.  한양수자인아파트 앞
금천구,37.4691391,126.89720154,1829.  홈플러스 금천점 앞
금천구,37.4702301,126.89507294,1830.  빅마켓 금천점 앞
금천구,37.47249985,126.89795685,1831.  메이퀸웨딩컨벤션 앞
금천구,37.46654129,126.89028168,1833. 독산역 1번출구 A
금천구,37.47908401,126.87904358,1834.  월드메르디앙 벤처센터 2차
금천구,37.47706985,126.88442993,1835.  STX V타워
금천구,37.46740341,126.90814209,1836.  금천구립 독산도서관
금천구,37.47743607,126.88615417,1839.  수출의 다리 아래
금천구,37.47555161,126.88845825,1840.  솔브레인이엔지 뒤편
금천구,37.4769516,126.89186859,1841.  가산동 주민센터
금천구,37.46257401,126.90686035,1842.  한울중학교
금천구,37.47709656,126.91113281,1843.  독산고등학교
금천구,37.460289,126.89218903,1845.  롯데캐슬골드파크1차 서문
금천구,37.46017075,126.89604187,1846.  롯데캐슬골드파크1차 동문
금천구,37.46093369,126.88716888,1847.  독산주공 14단지 버스정류소
금천구,37.4762764,126.88539124,1848.  벽산 디지털밸리 5차
금천구,37.48135376,126.88694,1849.  대륭포스트타워5차
금천구,37.48015976,126.8863678,1850.  코오롱테크노밸리
금천구,37.48123169,126.88148499,1851. 가산디지털단지 9번출구 인근
금천구,37.47248077,126.89586639,1853.  서울디자인직업전문학교 앞
금천구,37.47817993,126.89740753,1854.  가산아네스트 오피스텔 앞
금천구,37.45132065,126.89762115,1855.  성지아파트 옆 도로변
금천구,37.47840881,126.90737152,1856.  모두의학교
금천구,37.46055984,126.88709259,1857.  주공14단지
금천구,37.43727112,126.90268707,1858.  500번·507번 버스 종점 앞
금천구,37.4679985,126.88684082,1859.  대륭테크노타운 18차
금천구,37.4369812,126.90329742,1861. IBK기업은행 석수역 지점 앞
금천구,37.46134567,126.89758301,1862. 스타즈호텔독산 빌딩 앞
금천구,37.46053696,126.89860535,1863. 위너스 스포츠클럽 골프연습장옆
금천구,37.45652008,126.89955139,1864. 산호시티빌 옆
금천구,37.45633316,126.89645386,1865. 금천구청앞(M빌딩)
금천구,37.45777893,126.88942719,1866. 서울안천초등학교 옆
금천구,37.48088837,126.88380432,1867. 대륭포스트타워6차 앞
금천구,37.44785309,126.90288544,1868. 우리은행 시흥남자동화점 앞
금천구,37.45901871,126.89671326,1869. 롯데캐슬골드파크3차 301동 앞
금천구,37.47507095,126.90335846,1870. 독산3동주민센터 앞
금천구,37.46557617,126.88724518,3956.  대륭테크노타운21차 앞
금천구,37.45739746,126.89341736,3958.  롯데캐슬2차 마을버스 정류장(18804) 뒤편
금천구,37.45415115,126.90045166,3959.  시흥사거리(시흥동 994-3 앞)
금천구,37.46865845,126.89826202,3963.  에이스 하드웨어(시흥대로 396) 앞
금천구,37.46709442,126.88920593,3966.  독산역1번출구 B
금천구,37.45191956,126.91375732,3967.  혜명양로원 담장 옆(2)
금천구,37.46222305,126.89181519,3968.  독산동 현대홈타운 금천과선교 앞
금천구,37.46239853,126.89175415,3969.  독산역 롯데캐슬 104동 앞
금천구,37.45894241,126.90592957,3970.  시흥4동주민센터 앞
금천구,37.45838165,126.90807343,3971.  순흥안씨묘 건너편
금천구,37.46272278,126.90721893,3972.  산기슭공원 앞
금천구,37.4632225,126.90357208,3973.  독산2동주민센터 앞
금천구,37.45936584,126.88677979,3974.  안천중학교
금천구,37.47739792,126.88877869,3975. 현대시티아울렛 가산
금천구,37.45703506,126.89432526,3983.  금천구청역 1번 출구
금천구,37.47636795,126.88083649,3984.  가산롯데아이티캐슬
금천구,37.48017502,126.87680054,3985.  디폴리스 지식산업센터
금천구,37.46139526,126.89003754,3980.  금천현대홈타운 후문 서부샛길
금천구,37.46754074,126.89282227,3986. 청년주택 독산동점
금천구,37.47520447,126.89012909,3987. LG전자가산A와 가산테라타워 사이
금천구,37.47452545,126.88707733,3988. 엘아르베뉴 102동 앞
영등포구,37.52841568,126.91391754,200.  국회의원회관
영등포구,37.53123856,126.92133331,201.  진미파라곤 앞
영등포구,37.52881622,126.92453003,202.  국민일보 앞
영등포구,37.5280571,126.91870117,203.  국회의사당역 3번출구 옆
영등포구,37.52816391,126.91702271,204.  국회의사당역 5번출구 옆
영등포구,37.52626419,126.92050934,205.  산업은행 앞
영등포구,37.52466583,126.91802216,206.  KBS 앞
영등포구,37.52715683,126.93190002,207.  여의나루역 1번출구 앞
영등포구,37.52461243,126.92783356,209.  유진투자증권빌딩 앞
영등포구,37.52222824,126.92463684,211.  여의도역 4번출구 옆
영등포구,37.5213623,126.92346191,212.  여의도역 1번출구 옆
영등포구,37.52190781,126.91895294,213.  KT앞
영등포구,37.5230217,126.9208374,214.  금융감독원 앞
영등포구,37.52483749,126.93490601,215.  여의도고교 앞
영등포구,37.52207947,126.93036652,217.  NH농협은행 앞
영등포구,37.52069473,126.92583466,219.  롯데캐슬엠파이어 옆
영등포구,37.5193634,126.92604828,220.  미성아파트 A동 앞
영등포구,37.52267456,126.93778992,221.  여의도초교 앞
영등포구,37.51902008,126.93688965,222.  시범아파트버스정류장 옆
영등포구,37.51913071,126.9333725,223.  진주아파트상가 앞
영등포구,37.5200882,126.93236542,224.  롯데캐슬 앞
영등포구,37.51758575,126.92961884,225.  앙카라공원 앞
영등포구,37.51776505,126.92841339,226.  샛강역 1번출구 앞
영등포구,37.54466629,126.88835907,227.  양평2나들목 보행통로 입구
영등포구,37.53845978,126.89450836,228.  선유도역 3번출구 앞
영등포구,37.53587341,126.8921814,229.  양평1 보행육교 앞
영등포구,37.52463531,126.89621735,230.  영등포구청역 1번출구
영등포구,37.52450562,126.89182281,231.  남부고용노동지청 남측
영등포구,37.52565002,126.88781738,232.  양평우림 이비즈센타 앞
영등포구,37.52848816,126.89164734,233.  양평1동 YP센터 앞
영등포구,37.50456619,126.91023254,235.  신길동 우리은행 옆
영등포구,37.51615524,126.89461517,236.  문래동자이아파트 앞
영등포구,37.52638626,126.90275574,238.  제2구민체육센타 앞
영등포구,37.5258522,126.90328217,239.  유스호스텔 앞
영등포구,37.51873779,126.89557648,240.  문래역 4번출구 앞
영등포구,37.50501633,126.89853668,241.  신길우성1차아파트 앞 공원
영등포구,37.51093292,126.91022491,242.  신길선원가와인아파트 앞
영등포구,37.52708435,126.89138031,243.  이앤씨드림타워 앞
영등포구,37.53007889,126.90570831,244.  영등포삼환아파트 앞
영등포구,37.52826309,126.89662933,245.  삼성생명 당산사옥 앞
영등포구,37.53342056,126.90223694,247.  당산역 10번출구 앞
영등포구,37.53105545,126.92420959,248.  초원아파트 앞
영등포구,37.52434921,126.93611908,249.  여의도중학교 옆
영등포구,37.50764084,126.92308044,250.  대림아파트 사거리
영등포구,37.50449371,126.92195129,251.  서울지방병무청 버스정류장
영등포구,37.49982834,126.91994476,252.  보라매역4번출구
영등포구,37.5006485,126.90951538,253.  신풍역 5번출구 인근
영등포구,37.50380325,126.90341949,254.  도림신협 앞
영등포구,37.50657272,126.90113068,255.  도림사거리
영등포구,37.50947571,126.89929962,256.  동아에코빌입구
영등포구,37.51769257,126.91429901,258.  신길역3번출구
영등포구,37.51359177,126.92593384,259.  대방역6번출구
영등포구,37.53365707,126.91216278,260.  여의도 마리나선착장 앞
영등포구,37.51715088,126.8886261,263.  근로자회관 사거리
영등포구,37.52193069,126.89161682,264.  교보생명보험 앞
영등포구,37.52113342,126.89653778,265.  영등포유통상가 사거리
영등포구,37.52029419,126.90119171,266.  영등포청과시장 사거리
영등포구,37.53596115,126.89830017,267.  삼성화재 사옥 옆
영등포구,37.53471756,126.90000153,268.  그랜드컨벤션센터 앞
영등포구,37.52234268,126.92710114,270.  증권거래소후문교차로
영등포구,37.51896286,126.9216156,271.  샛강생태공원방문자센터 앞
영등포구,37.53533936,126.90367889,272.  당산육갑문
영등포구,37.52269745,126.88568115,275.  신동아아파트
영등포구,37.51828384,126.9126358,276.  영등포로터리2
영등포구,37.50793076,126.89523315,278.  쌍용플레티넘오피스텔
영등포구,37.51322937,126.90446472,279. 영등포 푸르지오 아파트 B
영등포구,37.53210068,126.8944397,280.  양평동6차현대아파트 앞
영등포구,37.49824142,126.89398193,281. 대림신동아아파트 앞
영등포구,37.48752975,126.90487671,282.  신한은행 대림동지점
영등포구,37.52251816,126.90721893,283.  아크로타워 스퀘어(영등포시장)
영등포구,37.51821136,126.90222931,284.  센트럴 푸르지오 시티 앞
영등포구,37.49985886,126.89723969,285. 콤텍시스템 앞
영등포구,37.49457169,126.89974976,286.  우성아파트 교차로
영등포구,37.52576828,126.90573883,287.  영등포전화국사거리 (서강어린이공원)
영등포구,37.52809906,126.89338684,288.  쌍용예가(구청별관)
영등포구,37.49980927,126.89800262,289.  대림3동사거리
영등포구,37.5315094,126.89782715,290. 새말소공원
영등포구,37.51412964,126.89939117,291.  문래동 하이테크 시티
